brand,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Maruti SX4 ZXI MT BSIV Leather,Maruti,2010,2.5305366241667904,155000,True,True,True,2,15.5,1586.0,0.0,5.0
Tata Xenon XT EX 4X4,Tata,2015,2.5881162238935986,60000,False,True,True,2,13.49,2179.0,0.0,5.0
Mahindra KUV 100 mFALCON G80 K8,Mahindra,2016,2.5620370149561773,110000,True,True,True,1,18.15,1198.0,0.0,6.0
Tata Indica Vista Terra 1.4 TDI,Tata,2010,2.493264304579342,120000,False,True,True,1,17.0,1405.0,0.0,5.0
Hyundai Verna 1.6 VGT CRDi,Hyundai,2011,2.5571668309410573,100000,False,True,True,2,22.32,1582.0,0.0,5.0
Chevrolet Beat LS,Chevrolet,2010,2.4591825218108685,40000,True,True,True,2,18.6,1199.0,0.0,5.0
Tata Manza Aura (ABS) Quadrajet BS IV,Tata,2012,2.534612089697972,110000,False,True,True,2,21.12,1248.0,0.0,5.0
Maruti Alto K10 2010-2014 VXI,Maruti,2011,2.4977224546738777,92500,True,True,True,2,20.92,998.0,0.0,5.0
Maruti Alto 800 LXI,Maruti,2017,2.5372087016784293,20000,True,True,True,1,24.7,796.0,0.0,5.0
Renault KWID RXL,Renault,2019,2.553182438920822,15000,True,True,True,1,25.17,799.0,0.0,5.0
Mahindra Bolero Power Plus ZLX,Mahindra,2019,2.6037561880231173,14000,False,True,True,1,16.5,1493.0,0.0,7.0
Datsun RediGO T Option,Datsun,2016,2.5232004037997515,35000,True,True,True,1,22.7,799.0,0.0,5.0
Maruti Alto K10 VXI,Maruti,2017,2.539716459069636,32000,True,True,True,2,23.95,998.0,0.0,5.0
Maruti Swift Dzire VXI 1.2 BS IV,Maruti,2018,2.5941143287542214,35000,True,True,True,1,22.0,1197.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2017,2.594229175397801,32500,False,True,True,2,28.4,1248.0,0.0,5.0
Maruti Alto K10 VXI AGS,Maruti,2019,2.553182438920822,14000,True,True,False,1,23.95,998.0,0.0,5.0
Chevrolet Beat Diesel LT,Chevrolet,2014,2.483483061484839,70000,False,True,True,3,25.44,936.0,0.0,5.0
Hyundai Verna VTVT 1.6 AT SX Option,Hyundai,2019,2.6429445829064115,20000,True,True,False,1,17.0,1591.0,0.0,5.0
Maruti Swift VDI Optional,Maruti,2015,2.5581294118013846,100000,False,True,True,1,25.2,1248.0,0.0,5.0
Mahindra XUV500 W8 2WD,Mahindra,2015,2.61395866453803,64800,False,True,True,1,15.1,2179.0,0.0,7.0
Mahindra Bolero Power Plus ZLX,Mahindra,2017,2.5974796982710355,90000,False,True,True,1,16.5,1493.0,0.0,7.0
Hyundai Xcent 1.2 Kappa SX Option,Hyundai,2014,2.5622177029874234,80000,True,True,True,1,19.1,1197.0,0.0,5.0
Hyundai Verna 1.4 CRDi,Hyundai,2015,2.578029100497648,248000,False,True,True,1,24.8,1396.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2014,2.627224179292031,60000,False,True,True,2,12.99,2494.0,0.0,7.0
Toyota Innova 2.5 G2,Toyota,2005,2.5184231028679545,120000,False,True,True,1,12.8,2494.0,0.0,8.0
Hyundai Elantra CRDi SX,Hyundai,2015,2.615660557399179,120000,False,True,True,1,22.7,1582.0,0.0,5.0
Maruti Vitara Brezza VDi Option,Maruti,2016,2.5996358133442783,86000,False,True,True,1,24.3,1248.0,0.0,5.0
Nissan Sunny Diesel XV,Nissan,2012,2.534612089697972,90000,False,True,True,1,21.64,1461.0,0.0,5.0
Honda Civic 1.8 S AT,Honda,2007,2.490933555856897,218463,True,True,False,1,12.9,1799.0,0.0,5.0
Toyota Innova 2.5 VX 8 STR,Toyota,2012,2.622832745959004,153000,False,True,True,1,12.8,2494.0,0.0,8.0
Mahindra Thar CRDe AC,Mahindra,2014,2.578029100497648,70000,False,True,True,2,16.55,2498.0,0.0,6.0
Hyundai Grand i10 CRDi Sportz,Hyundai,2015,2.545633203351453,60000,False,True,True,1,24.0,1120.0,0.0,5.0
Honda Amaze S i-Vtech,Honda,2015,2.5552021627661214,50000,True,True,True,1,18.0,1198.0,0.0,5.0
Datsun GO T Option BSIV,Datsun,2015,2.527688832016328,20000,True,True,True,1,20.63,1198.0,0.0,5.0
Chevrolet Sail 1.2 LS ABS,Chevrolet,2014,2.5372087016784293,35000,True,True,True,1,18.2,1199.0,0.0,5.0
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,Hyundai,2017,2.5743179027663876,20000,True,True,True,1,18.9,1197.0,0.0,5.0
Chevrolet Sail Hatchback LT ABS,Chevrolet,2013,2.5019335857292173,70000,False,True,True,1,22.1,1248.0,0.0,5.0
Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,Volkswagen,2018,2.5941143287542214,53000,False,True,True,1,20.14,1498.0,0.0,5.0
Honda City i-DTEC VX,Honda,2018,2.627999254055776,60000,False,True,True,1,25.6,1498.0,0.0,5.0
Hyundai EON 1.0 Era Plus,Hyundai,2018,2.5421410555021846,70000,True,True,True,1,20.3,998.0,0.0,5.0
Hyundai Santro Era,Hyundai,2019,2.5569727592721456,4000,True,True,True,1,20.3,1086.0,0.0,5.0
Hyundai i10 Magna,Hyundai,2012,2.5200498461606777,103000,True,True,True,1,20.36,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz Option,Hyundai,2017,2.5881162238935986,20000,False,True,True,1,24.0,1186.0,0.0,5.0
Maruti Swift VDI,Maruti,2013,2.552150983859205,77000,False,True,True,1,22.9,1248.0,0.0,5.0
Volkswagen Vento Diesel Highline,Volkswagen,2012,2.552150983859205,90000,False,True,True,1,20.54,1598.0,0.0,5.0
Hyundai Verna 1.6 CRDi EX MT,Hyundai,2013,2.5653976847284916,87185,False,True,True,2,22.32,1582.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2003,2.3901460947986197,167000,True,True,True,2,18.9,998.0,0.0,5.0
Hyundai i20 2015-2017 Asta 1.4 CRDi,Hyundai,2016,2.5894807741827837,77000,False,True,True,1,22.54,1396.0,0.0,5.0
Hyundai Verna 1.4 CRDi,Hyundai,2014,2.5679433014849664,110000,False,True,True,2,24.8,1396.0,0.0,5.0
Ford Fiesta EXi 1.4 TDCi Ltd,Ford,2011,2.527688832016328,120000,False,True,True,2,17.8,1399.0,0.0,5.0
Hyundai Verna 1.6 SX,Hyundai,2012,2.5552021627661214,100000,False,True,True,2,22.32,1582.0,0.0,5.0
Chevrolet Spark 1.0 LT,Chevrolet,2007,2.414521863429539,40000,True,True,True,2,18.0,995.0,0.0,5.0
Tata Indica V2 DL BSIII,Tata,2007,2.4342767273655532,50000,False,True,True,1,17.88,1396.0,0.0,5.0
Toyota Etios GD,Toyota,2015,2.5743179027663876,125000,False,True,True,1,23.59,1364.0,0.0,5.0
Mahindra XUV500 W9 BSIV,Mahindra,2019,2.6581430214201043,18000,False,True,True,1,15.1,2179.0,0.0,7.0
Hyundai Grand i10 Sportz,Hyundai,2015,2.5759748807800604,30000,True,True,True,1,18.9,1197.0,0.0,5.0
Fiat Grande Punto 1.4 Emotion,Fiat,2009,2.478082633484265,55000,True,True,True,1,14.6,1368.0,0.0,5.0
Toyota Innova Crysta 2.7 GX AT 8 STR,Toyota,2020,2.6547180342627636,40000,True,True,False,1,10.75,2694.0,0.0,8.0
Maruti Alto 800 LXI,Maruti,2013,2.495525989812908,80000,True,True,True,2,22.74,796.0,0.0,5.0
Maruti Baleno Delta 1.2,Maruti,2018,2.5815548399062984,30000,True,True,True,1,21.4,1197.0,0.0,5.0
Maruti Alto K10 VXI,Maruti,2017,2.5409388178099594,3564,True,True,True,1,23.95,998.0,0.0,5.0
Maruti Swift Dzire VDI Optional,Maruti,2015,2.578029100497648,80000,False,True,True,1,26.59,1248.0,0.0,5.0
Force One SX ABS 7 Seating,Force,2018,2.629317243041716,13000,False,True,True,1,17.0,2200.0,0.0,7.0
Tata Indigo CS eVX,Tata,2012,2.534612089697972,120000,False,True,True,1,25.0,1396.0,0.0,5.0
Chevrolet Beat LT,Chevrolet,2011,2.4591825218108685,90000,True,True,True,1,18.6,1199.0,0.0,5.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,2.693314931905307,9000,False,False,False,1,13.6,1999.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Tata Safari Storme EX,Tata,2015,2.5747736673570234,110000,False,True,True,1,14.1,2179.0,0.0,7.0
Volvo XC40 D4 Inscription BSIV,Volvo,2019,2.7180343019922013,20000,False,True,False,1,18.0,1969.0,0.0,5.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2013,2.5115368702785252,58343,True,False,True,1,21.79,998.0,0.0,5.0
Maruti Baleno Alpha 1.3,Maruti,2018,2.6037561880231173,38817,False,False,True,1,27.39,1248.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Maruti Swift AMT VVT VXI,Maruti,2019,2.5941143287542214,5621,True,False,False,1,22.0,1197.0,0.0,5.0
Toyota Etios VX,Toyota,2017,2.5911797685507985,25538,True,False,True,1,16.78,1496.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.5881162238935986,69779,True,False,False,1,22.0,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5662564153311536,56290,False,False,True,1,24.0,1186.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.740963210629956,7500,False,False,False,1,16.78,1995.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.742146180222047,8500,False,False,False,1,16.78,1995.0,0.0,5.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,2.5935372326267285,11000,True,False,False,1,14.3,1598.0,0.0,5.0
Volvo V40 D3 R-Design,Volvo,2018,2.6893260569049833,2000,False,False,False,1,16.8,1984.0,0.0,5.0
Hyundai Santro Xing GLS,Hyundai,2011,2.4885295554686895,50000,True,True,True,3,17.92,1086.0,0.0,5.0
Tata Indigo CS eLX BS IV,Tata,2010,2.539716459069636,42000,False,True,True,1,23.03,1396.0,0.0,5.0
Maruti Celerio ZXI AT,Maruti,2016,2.5467609805721936,17000,True,True,False,1,23.1,998.0,0.0,5.0
Maruti Swift AMT VXI,Maruti,2018,2.5743179027663876,40000,True,True,False,1,22.0,1197.0,0.0,5.0
Tata Indigo LS,Tata,2009,2.469203164398985,137000,False,True,True,2,17.0,1405.0,0.0,5.0
Renault KWID RXL,Renault,2018,2.544487660297609,20000,True,True,True,1,25.17,799.0,0.0,5.0
Hyundai Grand i10 Sportz,Hyundai,2020,2.5421410555021846,70000,True,True,True,2,18.9,1197.0,0.0,5.0
Maruti SX4 Vxi BSIV,Maruti,2011,2.5467609805721936,48756,True,True,True,2,15.5,1586.0,0.0,5.0
Toyota Fortuner 4x2 AT,Toyota,2015,2.669357618126078,30000,False,True,False,2,12.55,2982.0,0.0,7.0
Hyundai Xcent 1.1 CRDi SX,Hyundai,2016,2.5571668309410573,110000,False,True,True,1,24.4,1120.0,0.0,5.0
Ford Fiesta Classic 1.4 Duratorq CLXI,Ford,2014,2.5409388178099594,80322,False,False,True,1,17.8,1399.0,0.0,5.0
Mahindra Scorpio 1.99 S4,Mahindra,2015,2.625791914476011,35000,False,True,True,1,15.4,1997.0,0.0,7.0
Mahindra Scorpio S2 7 Seater,Mahindra,2017,2.61395866453803,110000,False,True,True,1,15.4,2523.0,0.0,7.0
Maruti SX4 ZDI Leather,Maruti,2012,2.5467609805721936,70000,False,True,True,2,21.5,1248.0,0.0,5.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,2.693314931905307,9000,False,False,False,1,13.6,1999.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Tata Safari Storme EX,Tata,2015,2.5747736673570234,110000,False,True,True,1,14.1,2179.0,0.0,7.0
Volvo XC40 D4 Inscription BSIV,Volvo,2019,2.7180343019922013,20000,False,True,False,1,18.0,1969.0,0.0,5.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2013,2.5115368702785252,58343,True,False,True,1,21.79,998.0,0.0,5.0
Maruti Baleno Alpha 1.3,Maruti,2018,2.6037561880231173,38817,False,False,True,1,27.39,1248.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Maruti Swift AMT VVT VXI,Maruti,2019,2.5941143287542214,5621,True,False,False,1,22.0,1197.0,0.0,5.0
Toyota Etios VX,Toyota,2017,2.5911797685507985,25538,True,False,True,1,16.78,1496.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.5881162238935986,69779,True,False,False,1,22.0,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5662564153311536,56290,False,False,True,1,24.0,1186.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.740963210629956,7500,False,False,False,1,16.78,1995.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.742146180222047,8500,False,False,False,1,16.78,1995.0,0.0,5.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,2.5935372326267285,11000,True,False,False,1,14.3,1598.0,0.0,5.0
Volvo V40 D3 R-Design,Volvo,2018,2.6893260569049833,2000,False,False,False,1,16.8,1984.0,0.0,5.0
Toyota Etios GD,Toyota,2012,2.5743179027663876,90000,False,True,True,1,0.0,1248.0,,5.0
Honda Mobilio RS i DTEC,Honda,2015,2.5815548399062984,120000,False,True,True,2,24.5,1498.0,0.0,7.0
Tata Safari Storme VX,Tata,2015,2.620132887803051,60000,False,True,True,1,14.0,2179.0,0.0,7.0
Mahindra Scorpio VLX AT AIRBAG BSIV,Mahindra,2010,2.575825690814015,97000,False,True,False,2,11.79,2179.0,0.0,8.0
Mahindra Xylo D2,Mahindra,2011,2.5200498461606777,100000,False,True,True,2,13.0,2489.0,0.0,8.0
Hyundai i20 Active 1.2 SX,Hyundai,2015,2.5743179027663876,36000,True,True,True,1,17.19,1197.0,0.0,5.0
Hyundai Creta 1.4 CRDi S,Hyundai,2019,2.629317243041716,27000,False,True,True,1,21.38,1396.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2014,2.5727771532544006,50000,False,True,True,1,23.4,1248.0,0.0,5.0
Maruti Eeco 5 Seater AC BSIV,Maruti,2020,2.560016735073869,15000,True,True,True,1,15.37,1196.0,0.0,5.0
Maruti Alto 800 LXI Anniversary Edition,Maruti,2013,2.4977224546738777,60000,True,True,True,2,22.74,796.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2018,2.5974796982710355,120000,False,True,True,1,28.4,1248.0,0.0,5.0
Maruti Alto 800 LXI Airbag,Maruti,2013,2.4977224546738777,60000,True,True,True,2,22.74,796.0,0.0,5.0
Mahindra Scorpio 2009-2014 SLE 7S BSIV,Mahindra,2013,2.5710427454996228,173000,False,True,True,1,12.05,2179.0,0.0,7.0
Maruti Alto 800 LXI,Maruti,2016,2.5262227012804486,60000,True,True,True,2,22.74,796.0,0.0,5.0
Hyundai i10 Era,Hyundai,2008,2.4885295554686895,70000,True,True,True,3,19.81,1086.0,0.0,5.0
Maruti Ciaz 1.4 Alpha,Maruti,2018,2.606115150216614,25000,True,True,True,1,20.73,1373.0,0.0,5.0
Mahindra Bolero 2011-2019 SLE,Mahindra,2019,2.6006891857056695,30000,False,True,True,1,15.96,2523.0,0.0,7.0
Maruti Alto 800 VXI,Maruti,2017,2.5372087016784293,35000,True,True,True,1,24.7,796.0,0.0,5.0
Mahindra Bolero Power Plus SLX,Mahindra,2017,2.590577723994124,100000,False,True,True,2,16.5,1493.0,0.0,7.0
Hyundai EON Sportz,Hyundai,2017,2.5291264557754007,31000,True,True,True,2,21.1,814.0,0.0,5.0
Toyota Fortuner 4x2 AT,Toyota,2015,2.6547180342627636,80000,False,True,False,2,12.55,2982.0,0.0,7.0
Hyundai Grand i10 Asta Option,Hyundai,2016,2.5662564153311536,40000,True,True,True,1,18.9,1197.0,0.0,5.0
Mercedes-Benz GLA Class 200 D Sport Edition,Mercedes-Benz,2017,2.6812621346661447,10000,False,True,False,2,17.9,2143.0,0.0,5.0
Mercedes-Benz M-Class ML 350 CDI,Mercedes-Benz,2013,2.7144592461217063,50000,False,True,False,1,11.74,2987.0,0.0,5.0
Ford Fiesta Classic 1.6 SXI Duratec,Ford,2008,2.5305366241667904,60000,True,True,True,2,15.3,1596.0,0.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,2007,2.568772247402629,210000,False,True,True,2,12.8,2494.0,0.0,8.0
BMW 3 Series 320d Highline,BMW,2009,2.6326670076288368,60000,False,True,False,2,16.07,1995.0,0.0,5.0
Volkswagen Vento Diesel Highline,Volkswagen,2011,2.5467609805721936,110000,False,True,True,2,20.54,1598.0,0.0,5.0
Maruti Ertiga BSIV LXI,Maruti,2017,2.5881162238935986,35000,True,True,True,1,17.5,1373.0,0.0,7.0
Maruti Baleno Delta 1.2,Maruti,2017,2.584253492492684,35000,True,True,True,1,21.4,1197.0,0.0,5.0
Maruti Alto K10 VXI,Maruti,2016,2.5409388178099594,20000,True,True,True,1,23.95,998.0,0.0,5.0
Mahindra XUV500 AT W6 1.99 mHawk,Mahindra,2016,2.6239576692260163,54000,False,True,False,1,16.0,1997.0,0.0,7.0
Hyundai i20 2015-2017 Sportz Option 1.2,Hyundai,2015,2.571202181814284,60000,True,True,True,1,18.6,1197.0,0.0,5.0
Maruti Alto 800 Base,Maruti,2014,2.495525989812908,10300,True,True,True,1,22.74,796.0,0.0,5.0
Hyundai Creta 1.6 CRDi AT SX Plus,Hyundai,2015,2.629317243041716,50000,False,True,False,1,17.01,1582.0,0.0,5.0
Maruti Baleno Alpha,Maruti,2019,2.6057275636209427,3000,True,True,True,1,21.01,1197.0,0.0,5.0
Volkswagen Polo 2015-2019 1.0 MPI Trendline,Volkswagen,2019,2.584253492492684,5000,True,True,True,1,18.78,999.0,0.0,5.0
Ford Fiesta 1.6 SXI ABS Duratec,Ford,2006,2.46600324507219,145000,True,True,True,1,0.0,1248.0,,5.0
Maruti Baleno Alpha 1.2,Maruti,2018,2.5996358133442783,13000,True,True,True,1,21.4,1197.0,0.0,5.0
Ford EcoSport 1.5 Ti VCT AT Titanium BSIV,Ford,2015,2.607169879432538,30000,True,True,False,1,15.63,1499.0,0.0,5.0
BMW 7 Series 730Ld,BMW,2007,2.6047489330351623,60000,False,True,False,2,14.49,2993.0,0.0,5.0
Chevrolet Spark 1.0 LS,Chevrolet,2010,2.4722770394194904,100000,True,True,True,2,18.0,995.0,0.0,5.0
Maruti Alto 800 Base,Maruti,2016,2.5097116808831177,40000,True,True,True,1,22.74,796.0,0.0,5.0
Hyundai Santro Xing (Non-AC),Hyundai,2013,2.4950789887175913,15000,True,True,True,1,0.0,1086.0,0.0,5.0
Toyota Qualis GS G1,Toyota,2002,2.5059228222784604,275000,False,True,True,4,0.0,1248.0,,5.0
Hyundai i20 2015-2017 Sportz 1.2,Hyundai,2017,2.5645285001361646,50000,True,True,True,2,18.6,1197.0,0.0,5.0
Hyundai i20 Active 1.4 SX,Hyundai,2017,2.5941143287542214,80000,False,True,True,1,21.19,1396.0,0.0,5.0
Mahindra TUV 300 T8 AMT,Mahindra,2017,2.5952543423301284,50000,False,True,False,1,18.49,1493.0,0.0,7.0
Toyota Corolla Altis Diesel D4DG,Toyota,2012,2.560016735073869,125000,False,True,True,2,21.43,1364.0,0.0,5.0
Hyundai i10 Magna 1.1L,Hyundai,2012,2.5115368702785252,110000,True,True,True,1,19.81,1086.0,0.0,5.0
Maruti Ertiga VDI,Maruti,2013,2.5881162238935986,30000,False,True,True,2,20.77,1248.0,0.0,7.0
Maruti Ertiga ZDI,Maruti,2014,2.590577723994124,148000,False,True,True,2,20.77,1248.0,0.0,7.0
Mahindra TUV 300 T6 Plus,Mahindra,2016,2.6047489330351623,35000,False,True,True,1,18.49,1493.0,0.0,7.0
Hyundai Grand i10 Magna,Hyundai,2016,2.5571668309410573,80000,True,True,True,2,18.9,1197.0,0.0,5.0
Maruti Wagon R LX,Maruti,2005,2.4517148155804023,110000,True,True,True,1,18.9,998.0,0.0,5.0
Tata Indica Vista TDI LS,Tata,2012,2.4584667400122777,95000,False,True,True,2,19.4,1405.0,0.0,5.0
Honda Amaze S i-Dtech,Honda,2015,2.5881162238935986,25000,False,True,True,1,25.8,1498.0,0.0,5.0
Tata Zest Quadrajet 1.3 XMS,Tata,2014,2.5291264557754007,60000,False,True,True,2,23.0,1248.0,0.0,5.0
Skoda Rapid 1.6 MPI Ambition,Skoda,2013,2.552150983859205,100000,True,True,True,1,15.0,1598.0,0.0,5.0
Datsun GO Plus T Option BSIV,Datsun,2016,2.5467609805721936,50000,True,True,True,1,19.44,1198.0,0.0,7.0
Hyundai Xcent 1.2 CRDi SX Option,Hyundai,2017,2.590577723994124,31000,False,True,True,1,25.4,1186.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2017,2.584253492492684,120000,False,True,True,1,26.59,1248.0,0.0,5.0
Maruti Swift Dzire VDi,Maruti,2012,2.5319203323418096,105000,False,True,True,2,19.3,1248.0,0.0,5.0
Maruti Ertiga SHVS ZDI Plus,Maruti,2016,2.600793645302093,120000,False,True,True,1,24.52,1248.0,0.0,7.0
Maruti Swift VDI,Maruti,2012,2.5511045968025123,60000,False,True,True,1,22.9,1248.0,0.0,5.0
Maruti Dzire LXI,Maruti,2020,2.5815548399062984,15000,True,True,True,1,23.26,1197.0,0.0,5.0
Maruti Swift VXI,Maruti,2013,2.5409388178099594,150000,True,True,True,2,18.6,1197.0,0.0,5.0
Honda Amaze VX Diesel BSIV,Honda,2018,2.596375943163952,93000,False,True,True,1,27.4,1498.0,0.0,5.0
Hyundai i10 Magna 1.1L,Hyundai,2017,2.5541993684595075,42000,True,True,True,2,19.81,1086.0,0.0,5.0
Hyundai Santro Xing GLS,Hyundai,2008,2.4555360859122586,80000,True,True,True,2,17.92,1086.0,0.0,5.0
Hyundai Santro Xing GLS,Hyundai,2010,2.5019335857292173,90000,True,True,True,1,17.92,1086.0,0.0,5.0
Maruti Vitara Brezza VDi AMT,Maruti,2019,2.6148149627872947,6500,False,True,False,1,24.3,1248.0,0.0,5.0
Maruti Baleno Delta 1.3,Maruti,2018,2.5881162238935986,60000,False,True,True,1,27.39,1248.0,0.0,5.0
Maruti Alto K10 VXI,Maruti,2016,2.524726951178634,110000,True,True,True,1,23.95,998.0,0.0,5.0
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,Maruti,2019,2.6181364375191847,60000,False,True,True,1,25.1,1248.0,0.0,5.0
Maruti Ertiga VDI,Maruti,2013,2.5941143287542214,170000,False,True,True,3,20.77,1248.0,0.0,7.0
Maruti 800 EX,Maruti,2004,2.4119999256830145,220000,True,True,True,2,16.1,796.0,0.0,4.0
Maruti Alto 800 LXI,Maruti,2012,2.493264304579342,80000,True,True,True,1,22.74,796.0,0.0,5.0
Hyundai EON Magna Plus,Hyundai,2013,2.5019335857292173,57000,True,True,True,1,21.1,814.0,0.0,5.0
Hyundai i10 Magna 1.1L,Hyundai,2014,2.534612089697972,100000,True,True,True,1,19.81,1086.0,0.0,5.0
Hyundai Verna 1.6 VTVT S,Hyundai,2015,2.5941143287542214,40000,True,True,True,1,17.01,1591.0,0.0,5.0
Maruti Alto 800 LXI,Maruti,2014,2.525328879403504,40000,True,True,True,1,22.74,796.0,0.0,5.0
Hyundai Grand i10 Sportz,Hyundai,2014,2.5571668309410573,90000,True,True,True,2,18.9,1197.0,0.0,5.0
Mahindra Xylo D4 BSIV,Mahindra,2012,2.5372087016784293,86000,False,True,True,1,14.0,2498.0,0.0,8.0
Tata Nano Cx,Tata,2009,2.4119999256830145,15000,True,True,True,1,26.0,624.0,0.0,4.0
Mahindra Bolero 2011-2019 EX AC,Mahindra,2017,2.5969300170092384,70000,False,True,True,2,15.96,2523.0,0.0,7.0
Ford Classic 1.6 Duratec Titanium,Ford,2013,2.5467609805721936,120000,True,True,True,1,14.09,1596.0,0.0,5.0
Maruti Alto K10 VXI,Maruti,2014,2.516760082909491,80000,True,True,True,2,23.95,998.0,0.0,5.0
Tata Indigo CS LX (TDI) BS-III,Tata,2014,2.495525989812908,80000,False,True,True,2,19.09,1405.0,0.0,5.0
Hyundai EON Era Plus,Hyundai,2017,2.5200498461606777,50000,True,True,True,1,21.1,814.0,0.0,5.0
Maruti Alto LXi,Maruti,2009,2.469203164398985,100000,True,True,True,1,19.7,796.0,0.0,5.0
Hyundai Verna 1.6 SX,Hyundai,2011,2.5743179027663876,80000,False,True,True,1,22.32,1582.0,0.0,5.0
Tata New Safari DICOR 2.2 VX 4x2,Tata,2010,2.534612089697972,108957,False,True,True,1,13.93,2179.0,0.0,7.0
Tata Tiago 1.2 Revotron XT,Tata,2017,2.541662533944239,68000,True,True,True,2,23.84,1199.0,0.0,5.0
Mahindra Bolero 2011-2019 SLE BSIII,Mahindra,2015,2.575825690814015,65000,False,True,True,1,15.96,2523.0,0.0,7.0
Mahindra Xylo H9,Mahindra,2015,2.584912252440522,110000,False,True,True,2,14.02,2179.0,0.0,8.0
Mahindra Xylo E8 ABS Airbag BSIV,Mahindra,2012,2.5996358133442783,50000,False,True,True,1,12.2,2498.0,0.0,8.0
Maruti Wagon R LXI Minor,Maruti,2008,2.4476992630576646,100000,True,True,True,3,18.9,1061.0,0.0,5.0
Maruti 800 AC,Maruti,2008,2.398086149235235,80000,True,True,True,2,16.1,796.0,0.0,4.0
Maruti Alto LXi BSIII,Maruti,2008,2.454029334985738,80000,True,True,True,3,19.7,796.0,0.0,5.0
Tata Indica Vista TDI LS,Tata,2015,2.5133183736803275,120000,False,True,True,2,19.1,1405.0,0.0,5.0
Ford Figo Diesel ZXI,Ford,2012,2.5409388178099594,150000,False,True,True,1,20.0,1399.0,0.0,5.0
Hyundai i20 1.2 Spotz,Hyundai,2017,2.5941143287542214,20000,True,True,True,1,18.6,1197.0,0.0,5.0
Tata Indigo LX,Tata,2009,2.4292535613892587,80000,False,True,True,2,17.0,1405.0,0.0,5.0
